customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,cancellation_code,currency,account_status,churned
CUST-20649,15,75.5,1123.61,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20650,29,94.66,2758.89,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20651,18,25.27,441.2,One year,Electronic check,102,USD,ACTIVE,1
CUST-20652,63,57.4,3611.04,One year,Electronic check,102,USD,ACTIVE,1
CUST-20653,28,76.89,2134.91,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20654,34,52.81,,Two year,Credit card,0,USD,ACTIVE,0
CUST-20655,15,92.87,1400.01,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20656,22,29.56,655.14,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20657,26,109.65,2859.42,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20658,65,45.8,2985.17,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20659,7,34.69,246.69,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20660,44,106.97,4708.1,Month-to-month,Electronic check,102,USD,ACTIVE,1
CUST-20661,41,35.68,1437.86,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20662,69,117.53,8109.56,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20663,46,103.48,4752.5,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20664,25,45.52,1143.53,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20665,51,103.73,5296.66,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20666,37,93.55,3457.36,Month-to-month,Bank transfer,103,USD,ACTIVE,1
CUST-20667,63,88.83,5588.3,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20668,53,99.28,5272.49,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20669,10,113.28,1132.1,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20670,31,27.45,843.57,One year,Electronic check,0,USD,ACTIVE,0
CUST-20671,71,22.51,1607.78,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20672,59,48.23,2850.32,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20673,58,91.81,5338.32,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20674,61,58.07,3537.4,Two year,Credit card,0,USD,ACTIVE,0
CUST-20675,65,97.71,6355.31,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20676,32,67.13,2153.1,One year,Electronic check,0,USD,ACTIVE,0
CUST-20677,23,84.57,1951.94,One year,Credit card,0,USD,ACTIVE,0
CUST-20678,4,74.63,278.77,One year,Mailed check,0,USD,ACTIVE,0
CUST-20679,53,60.07,3171.92,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20680,10,34.22,352.09,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20681,61,62.75,3842.33,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20682,43,86.23,3707.55,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20683,2,60.18,120.33,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20684,16,27.46,453.24,One year,Credit card,0,USD,ACTIVE,0
CUST-20685,39,47.89,1867.38,One year,Mailed check,103,USD,ACTIVE,1
CUST-20686,66,113.56,7499.6,One year,Credit card,0,USD,ACTIVE,0
CUST-20687,11,86.99,946.46,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20688,64,77.3,4937.84,Two year,Credit card,0,USD,ACTIVE,0
CUST-20689,12,36.12,425.57,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20690,68,68.83,4687.23,Two year,Credit card,0,USD,ACTIVE,0
CUST-20691,17,26.58,456.41,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20692,31,24.0,763.39,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20693,63,25.43,1600.6,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20694,63,73.44,4619.55,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20695,43,70.1,3018.11,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20696,11,73.68,821.62,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20697,49,71.61,3487.45,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20698,34,106.77,3644.84,Month-to-month,Mailed check,103,USD,ACTIVE,1
CUST-20699,53,59.76,3160.19,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20700,25,96.85,2416.67,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20701,20,74.34,,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20702,24,63.88,1528.78,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20703,59,60.79,3580.72,One year,Electronic check,0,USD,ACTIVE,0
CUST-20704,49,78.94,3858.32,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20705,64,52.58,3376.85,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20706,59,85.13,5024.29,Month-to-month,Electronic check,102,USD,ACTIVE,1
CUST-20707,29,32.04,931.99,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20708,48,40.4,1939.82,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20709,41,107.42,4392.85,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20710,64,61.26,3933.45,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20711,47,108.78,5113.58,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20712,23,51.31,1179.19,One year,Mailed check,0,USD,ACTIVE,0
CUST-20713,7,99.21,685.32,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20714,11,118.86,1311.95,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20715,62,114.32,7092.72,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20716,16,104.33,1652.2,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20717,32,94.73,3043.25,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20718,24,72.61,1750.72,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20719,17,43.13,744.54,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20720,27,31.34,849.59,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20721,16,54.02,853.57,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20722,43,73.02,3140.95,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20723,66,78.34,5176.83,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20724,22,83.05,1828.35,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20725,35,77.86,2729.52,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20726,27,44.87,,Two year,Credit card,0,USD,ACTIVE,0
CUST-20727,30,102.31,3068.13,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20728,64,57.35,3685.41,One year,Mailed check,0,USD,ACTIVE,0
CUST-20729,31,89.14,2784.71,One year,Electronic check,0,USD,ACTIVE,0
CUST-20730,43,79.51,3413.61,Month-to-month,Mailed check,101,USD,ACTIVE,1
CUST-20731,14,37.9,,One year,Credit card,0,USD,ACTIVE,0
CUST-20732,28,42.33,1211.75,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20733,1,97.9,99.65,One year,Credit card,0,USD,ACTIVE,0
CUST-20734,69,34.09,2348.22,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20735,53,48.57,2557.22,One year,Credit card,0,USD,ACTIVE,0
CUST-20736,24,20.77,523.36,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20737,15,43.92,660.3,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20738,26,68.09,1778.15,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20739,19,117.29,2239.49,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20740,17,115.52,1966.28,One year,Credit card,0,USD,ACTIVE,0
CUST-20741,63,28.26,1785.4,Month-to-month,Electronic check,102,USD,ACTIVE,1
CUST-20742,26,59.77,1565.77,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20743,39,23.38,908.32,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20744,66,66.73,4405.45,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20745,48,107.33,5176.81,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20746,51,25.48,1296.5,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20747,64,51.05,3257.52,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20748,15,78.55,,One year,Electronic check,0,USD,ACTIVE,0
CUST-20749,64,93.91,6022.49,Month-to-month,Mailed check,103,USD,ACTIVE,1
CUST-20750,15,78.62,,One year,Electronic check,0,USD,ACTIVE,0
CUST-20751,54,102.62,5548.94,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20752,69,63.37,4361.45,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20753,8,44.58,361.45,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20754,67,97.21,6506.73,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20755,62,112.03,6931.05,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20756,3,103.56,308.86,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20757,16,74.73,1186.77,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20758,48,72.95,3492.94,Two year,Credit card,0,USD,ACTIVE,0
CUST-20759,18,59.73,1078.47,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20760,9,51.74,472.33,One year,Electronic check,0,USD,ACTIVE,0
CUST-20761,53,90.83,4815.47,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20762,16,72.21,1177.65,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20763,18,68.94,1240.08,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20764,35,25.95,898.19,One year,Credit card,0,USD,ACTIVE,0
CUST-20765,25,68.4,1692.72,One year,Mailed check,0,USD,ACTIVE,0
CUST-20766,24,108.56,,Two year,Credit card,0,USD,ACTIVE,0
CUST-20767,47,75.24,,One year,Mailed check,0,USD,ACTIVE,0
CUST-20768,56,94.02,5269.23,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20769,26,57.16,1475.33,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20770,65,68.18,4430.8,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20771,57,44.94,2551.67,Two year,Credit card,0,USD,ACTIVE,0
CUST-20772,19,98.91,,One year,Electronic check,0,USD,ACTIVE,0
CUST-20773,33,70.7,2336.65,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20774,32,20.23,659.04,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20775,13,86.31,1117.65,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20776,17,119.28,2025.84,Month-to-month,Credit card,101,USD,ACTIVE,1
CUST-20777,51,85.61,4366.39,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20778,37,38.13,,Month-to-month,Electronic check,103,USD,ACTIVE,1
CUST-20779,61,31.99,1939.9,Two year,Credit card,0,USD,ACTIVE,0
CUST-20780,8,116.24,924.54,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20781,35,94.34,3279.55,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20782,5,58.94,281.87,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20783,38,68.52,2596.42,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20784,43,82.93,3567.31,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20785,12,67.05,781.76,One year,Electronic check,0,USD,ACTIVE,0
CUST-20786,32,112.02,3575.54,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20787,67,61.39,4102.69,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20788,14,23.81,359.77,One year,Mailed check,0,USD,ACTIVE,0
CUST-20789,57,92.18,,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20790,67,99.17,6649.02,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20791,17,31.89,552.13,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20792,64,30.64,,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20793,44,56.94,2515.36,One year,Mailed check,0,USD,ACTIVE,0
CUST-20794,47,34.06,1603.88,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20795,51,89.98,4590.69,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20796,38,89.72,3416.69,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20797,51,98.67,,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20798,54,44.32,2374.53,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20799,7,43.15,301.45,Month-to-month,Electronic check,101,USD,ACTIVE,1
CUST-20800,2,86.86,202.56,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20801,17,89.2,1529.86,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20802,36,49.53,1786.09,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20803,22,26.68,,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20804,34,108.15,3670.65,One year,Mailed check,0,USD,ACTIVE,0
CUST-20805,68,34.72,2380.53,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20806,45,99.63,4488.12,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20807,63,63.44, ,One year,Electronic check,0,USD,ACTIVE,0
CUST-20808,37,90.46,3354.81,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20809,44,104.27,4583.25,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20810,12,46.67,552.47,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20811,13,49.9,644.26,One year,Credit card,0,USD,ACTIVE,0
CUST-20812,7,87.41,,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20813,65,79.8,5170.87,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20814,16,67.92,1093.85,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20815,19,66.47,1263.31,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20816,7,54.12,357.9,One year,Mailed check,0,USD,ACTIVE,0
CUST-20817,30,111.59,,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20818,12,90.77,1095.07,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20819,49,41.04,2025.7,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20820,25,84.73,2144.24,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20821,51,48.33,2463.29,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20822,54,93.22,5036.23,Two year,Credit card,0,USD,ACTIVE,0
CUST-20823,38,63.86,2415.24,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20824,48,108.21,5176.06,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20825,70,61.96,4338.93,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20826,58,21.64,1248.53,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20827,43,40.49,1743.08,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20828,65,36.13,2352.4,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20829,23,54.27,,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20830,49,74.61,3666.67,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20831,19,24.56,473.04,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20832,43,81.94,3540.87,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20833,56,53.44,3001.19,One year,Credit card,0,USD,ACTIVE,0
CUST-20834,66,29.38,1932.02,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20835,39,40.83,1587.1,Month-to-month,Mailed check,103,USD,ACTIVE,1
CUST-20836,30,57.21,1715.64,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20837,39,69.84,2711.97,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20838,35,57.35,,Two year,Credit card,0,USD,ACTIVE,0
CUST-20839,26,53.53,1393.31,Month-to-month,Credit card,102,USD,ACTIVE,1
CUST-20840,21,23.71,518.52,One year,Electronic check,0,USD,ACTIVE,0
CUST-20841,13,101.52,1314.8,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20842,16,76.05,1212.09,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20843,63,34.22,2173.03,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20844,22,112.56,2484.9,Month-to-month,Electronic check,102,USD,ACTIVE,1
CUST-20845,38,48.62,1835.49,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20846,39,97.89,3809.4,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20847,18,49.16,890.79,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20848,29,41.6,1201.95,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20849,70,45.65,3194.02,One year,Electronic check,0,USD,ACTIVE,0
CUST-20850,13,36.68,472.91,Month-to-month,Mailed check,101,USD,ACTIVE,1
CUST-20851,65,85.19,,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20852,38,106.28,4025.87,Month-to-month,Credit card,101,USD,ACTIVE,1
CUST-20853,66,118.47,7806.57,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20854,44,89.53,3938.12,One year,Credit card,0,USD,ACTIVE,0
CUST-20855,69,81.84,5651.62,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20856,6,48.01,284.11,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20857,8,94.79,742.03,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20858,55,102.16,5616.29,One year,Mailed check,0,USD,ACTIVE,0
CUST-20859,25,41.49,1027.85,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20860,47,100.44,4732.9,One year,Mailed check,0,USD,ACTIVE,0
CUST-20861,38,65.5,2499.82,Month-to-month,Bank transfer,101,USD,ACTIVE,1
CUST-20862,16,84.01,,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20863,54,87.3,4710.84,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20864,18,110.53,1999.14,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20865,16,20.42,338.47,Two year,Electronic check,103,USD,ACTIVE,1
CUST-20866,16,59.96,950.72,Month-to-month,Electronic check,101,USD,ACTIVE,1
CUST-20867,43,89.48,3862.51,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20868,7,98.53,699.72,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20869,13,39.52,534.78,One year,Electronic check,0,USD,ACTIVE,0
CUST-20870,29,115.63,3363.07,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20871,24,110.32,2631.13,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20872,9,61.93,558.63,Two year,Credit card,0,USD,ACTIVE,0
CUST-20873,11,86.13,950.74,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20874,42,112.32,4721.71,One year,Electronic check,0,USD,ACTIVE,0
CUST-20875,56,50.98,2862.66,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20876,67,55.01,3683.15,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20877,66,69.33,,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20878,11,42.13,461.1,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20879,28,35.99,987.91,One year,Electronic check,0,USD,ACTIVE,0
CUST-20880,57,34.82,1981.8,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20881,71,56.97,4033.95,One year,Mailed check,0,USD,ACTIVE,0
CUST-20882,71,54.47,3872.91,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20883,12,68.2,840.11,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20884,14,50.6,709.37,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20885,37,37.94,,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20886,13,113.01,1468.35,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20887,48,66.54,,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20888,61,97.44,5942.83,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20889,38,37.18,1412.68,Two year,Credit card,0,USD,ACTIVE,0
CUST-20890,7,40.05,289.98,One year,Mailed check,0,USD,ACTIVE,0
CUST-20891,4,63.12,251.93,One year,Electronic check,0,USD,ACTIVE,0
CUST-20892,40,114.92,4593.92,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20893,53,85.42,4517.67,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20894,10,68.46,680.53,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20895,64,99.67,6381.64,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20896,49,104.15,5114.76,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20897,59,79.41,4687.29,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20898,25,43.32,1087.19,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20899,11,73.06,805.89,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20900,1,99.18,84.53,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20901,12,43.57,520.13,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20902,37,116.39,4313.34,One year,Mailed check,0,USD,ACTIVE,0
CUST-20903,47,61.79,2910.11,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20904,1,52.67,,One year,Credit card,0,USD,ACTIVE,0
CUST-20905,55,118.82,6532.34,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20906,62,78.2,4857.6,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20907,1,104.76,100.37,Month-to-month,Credit card,101,USD,ACTIVE,1
CUST-20908,16,23.42,392.77,One year,Mailed check,0,USD,ACTIVE,0
CUST-20909,47,40.96,1925.8,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20910,39,42.09,1651.74,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20911,16,110.82,1766.89,One year,Mailed check,103,USD,ACTIVE,1
CUST-20912,22,22.79,500.23,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20913,51,116.02,5922.74,One year,Mailed check,0,USD,ACTIVE,0
CUST-20914,47,52.84,2482.99,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20915,31,115.78,3583.31,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20916,70,33.62,2374.89,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20917,66,24.16,1599.31,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20918,48,54.04,2600.98,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20919,9,113.02,,One year,Mailed check,0,USD,ACTIVE,0
CUST-20920,66,52.04,3432.37,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20921,64,70.4, ,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20922,43,108.37,4656.33,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20923,32,33.25,1057.4,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20924,42,111.86,4708.35,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20925,61,41.36,2520.29,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20926,15,104.48,1584.1,One year,Mailed check,0,USD,ACTIVE,0
CUST-20927,48,26.53,1277.57,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20928,25,28.68,714.92,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20929,62,65.01, ,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20930,34,54.22,1822.02,Two year,Credit card,0,USD,ACTIVE,0
CUST-20931,26,28.46,747.92,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20932,24,107.74,2565.45,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20933,49,59.76,2933.13,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20934,25,27.77,694.37,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20935,66,29.4,1940.33,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20936,36,51.99,1879.19,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20937,58,114.31,6637.25,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20938,17,58.02,980.6,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20939,4,64.74,270.96,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20940,58,90.89,5267.92,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20941,22,70.29,1548.49,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20942,62,86.64,5375.71,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20943,62,50.42,3134.82,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20944,41,34.78,1433.3,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20945,55,47.87,2641.83,Two year,Credit card,0,USD,ACTIVE,0
CUST-20946,19,112.24,2137.29,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20947,49,111.25,5438.55,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20948,64,80.92,,Two year,Credit card,0,USD,ACTIVE,0
CUST-20949,39,92.13,3602.08,One year,Credit card,0,USD,ACTIVE,0
CUST-20950,68,35.26,2377.0,Two year,Credit card,0,USD,ACTIVE,0
CUST-20951,17,115.24,1954.04,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20952,18,95.64,1710.01,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20953,39,34.4,1355.55,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20954,50,93.67,4690.44,One year,Electronic check,0,USD,ACTIVE,0
CUST-20955,61,49.44,3011.95,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20956,22,110.62,2449.86,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20957,16,117.98,1887.42,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20958,9,59.71,552.3,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20959,57,90.92,5180.39,Month-to-month,Bank transfer,102,USD,ACTIVE,1
CUST-20960,70,64.63,4522.65,One year,Mailed check,0,USD,ACTIVE,0
CUST-20961,27,98.37,2650.78,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20962,64,108.2,6939.71,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20963,12,79.03,955.49,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20964,19,20.83,396.31,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20965,2,100.33,203.51,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20966,24,41.13,993.89,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20967,53,78.67,4173.41,Month-to-month,Bank transfer,103,USD,ACTIVE,1
CUST-20968,17,31.55,568.35,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20969,32,43.13,,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20970,8,109.68,886.71,One year,Credit card,0,USD,ACTIVE,0
CUST-20971,65,86.73,5635.09,Two year,Credit card,0,USD,ACTIVE,0
CUST-20972,42,77.42,,One year,Bank transfer,0,USD,ACTIVE,0
